timestamp,Bull_education_Magaret,Bull_education_Myra,Bull_lodging_Melissa,Bull_education_Juan,Bull_lodging_Lettie,Bull_lodging_Travis,Bull_office_Trevor,Bull_office_Chantel,Bull_office_Yvonne,Hog_education_Wayne,Hog_office_Mari,Hog_office_Cornell,Hog_office_Sonny,Hog_education_Janell,Hog_lodging_Mauricio,Hog_education_Sonia,Hog_lodging_Ora,Hog_lodging_Celeste
2016-04-01 21:00:00,42.7915,0.9302,93.025,0.0,13.0235,364.658,17.6748,53.954449999999994,30.6982,352.6562,105.7373,9321.5625,207.4,4365.3125,1486.875,3895.8984,1272.4219,187.0508
2016-04-01 22:00:00,43.7218,0.0,93.9553,0.0,13.9538,398.147,16.7445,49.3032,31.6285,345.5078,105.4394,9092.8125,215.94,4422.5,1458.2812,4046.0156,1301.0156,187.0508
2016-04-01 23:00:00,49.3032,0.0,97.6762,0.0,13.0235,428.8452,17.6748,47.4428,33.489000000000004,343.125,3.5742,8806.875,206.18,4422.5,1401.0938,4088.9062,1057.9688,182.2851
2016-04-02 00:00:00,48.37300000000001,0.0,93.025,0.0,13.9538,422.3335,17.6748,57.6755,40.931,338.3594,0.0,8578.125,209.84,4260.4688,1401.0938,3938.7891,1286.7188,196.582
2016-04-02 01:00:00,0.0,0.0,106.0485,0.0,13.0235,466.0552,17.6748,40.931,46.5125,338.3594,0.0,8235.0,190.32,4184.2188,1429.6875,3895.8984,1200.9375,191.8164
2016-04-02 02:00:00,3.721,0.9302,93.9553,0.0,13.0235,451.1712,17.6748,45.5822,33.489000000000004,331.2109,0.0,7949.0625,200.08,3974.5312,1372.5,3903.0469,1093.7109,171.5625
2016-04-02 03:00:00,2.7908,0.0,94.8855,0.0,13.0235,449.3108,16.7445,75.3502,40.0008,343.125,31.2744,8520.9375,227.53,3736.25,1429.6875,4196.1328,1265.2734,175.1367
2016-04-02 04:00:00,11.163,0.0,92.0947,0.0,15.8142,442.799,17.6748,54.8848,33.489000000000004,316.9141,15.4883,7548.75,201.91,3660.0,1286.7188,3710.0391,900.7031,173.9453
2016-04-02 05:00:00,6.5118,0.0,92.0947,0.0,13.0235,484.6602,17.6748,58.6058,43.7218,335.9766,17.8711,8749.6875,214.11,3812.5,1429.6875,3810.1172,1093.7109,167.9883
2016-04-02 06:00:00,2.7908,0.0,93.9553,0.0,13.9538,435.357,16.7445,72.5595,45.5822,359.8047,35.7422,9779.0625,261.69,4308.125,1601.25,4374.8438,1150.8984,193.0078
2016-04-02 07:00:00,3.721,0.9302,79.0712,0.0,13.0235,492.1022,18.605,64.1872,70.699,352.6562,15.4883,10179.375,265.96,4241.4062,1486.875,4610.7422,1301.0156,171.5625
2016-04-02 08:00:00,9.3025,0.0,106.0485,0.0,13.9538,473.4972,24.1865,66.0478,70.699,369.3359,144.458,10579.6875,279.38,4632.1875,1572.6562,4853.7891,1529.7656,189.4336
2016-04-02 09:00:00,26.047,0.0,93.9553,0.0,13.0235,477.2182,30.6982,58.6058,54.8848,383.6328,263.3008,11323.125,287.92,4727.5,1715.625,5296.9922,1608.3984,193.0078
2016-04-02 10:00:00,60.4662,0.0,93.025,0.0,13.0235,395.3562,31.6285,51.1638,54.8848,378.8672,158.7549,11780.625,363.56,4851.4062,1830.0,5525.7422,1608.3984,220.4102
2016-04-02 11:00:00,38.1402,0.0,93.025,0.0,13.9538,392.5655,26.047,64.1872,38.1402,409.8438,131.6504,11494.6875,328.79,4841.875,2058.75,5196.9141,1937.2266,222.793
2016-04-02 12:00:00,33.489000000000004,0.0,80.0015,0.0,21.3958,420.473,21.3958,44.652,18.605,443.2031,121.2256,11551.875,305.61,4765.625,2001.5625,4989.6094,2123.0859,212.0703
2016-04-02 13:00:00,37.21,0.0,94.8855,0.0,13.0235,433.4965,25.1167,62.3268,14.884,383.6328,117.0557,11208.75,294.02,4594.0625,1944.375,4732.2656,2015.8594,234.707
2016-04-02 14:00:00,41.8612,0.0,66.0478,0.0,19.5352,404.6588,15.8142,54.8848,17.6748,352.6562,140.2881,11151.5625,290.36,4603.5938,1915.7812,4381.9922,1722.7734,208.4961
2016-04-02 15:00:00,22.326,0.0,52.094,0.0,14.884,377.6815,17.6748,67.9082,6.5118,357.4219,120.9277,10922.8125,278.16,4565.4688,1715.625,4246.1719,1486.875,254.9609
2016-04-02 16:00:00,36.2798,0.0,66.97800000000001,0.0,21.3958,361.8672,10.2328,46.5125,16.7445,345.5078,110.5029,10465.3125,240.34,4508.2812,1629.8438,4053.1641,1651.2891,204.9219
2016-04-02 17:00:00,22.326,0.0,40.931,0.0,14.884,354.4252,16.7445,26.047,15.8142,328.8281,52.7197,10293.75,228.14,4432.0312,1629.8438,3910.1953,1772.8125,207.3047
2016-04-02 18:00:00,20.4655,0.9302,66.0478,0.0,14.884,349.774,16.7445,32.5587,7.442,352.6562,74.7607,9321.5625,189.1,4374.8438,1572.6562,3867.3047,1915.7812,183.4766
2016-04-02 19:00:00,32.5587,0.0,40.0008,0.0,19.5352,335.8202,10.2328,24.1865,17.6748,345.5078,0.5957,9321.5625,187.88,4441.5625,1572.6562,3602.8125,1865.7422,182.2851
2016-04-02 20:00:00,31.6285,0.9302,64.1872,0.0,13.0235,314.4245,15.8142,43.7218,8.3722,355.0391,0.0,9378.75,195.81,4746.5625,1544.0625,3724.3359,1844.2969,196.582
2016-04-02 21:00:00,33.489000000000004,0.0,80.9318,0.0,13.0235,349.774,16.7445,31.6285,15.8142,352.6562,0.0,9321.5625,199.47,4451.0938,1486.875,3788.6719,1465.4297,188.2422
2016-04-02 22:00:00,23.2562,0.0,59.536,0.0,13.0235,356.2858,15.8142,25.1167,15.8142,352.6562,38.4229,9321.5625,204.96,4555.9375,1486.875,3888.75,1365.3516,202.5391
2016-04-02 23:00:00,49.3032,0.0,103.2578,0.0,14.884,383.263,9.3025,43.7218,21.3958,362.1875,19.9561,9264.375,211.06,4565.4688,1458.2812,4031.7188,1308.1641,207.3047
2016-04-03 00:00:00,2.7908,0.0,81.862,0.0,13.9538,376.7512,16.7445,35.3495,22.326,352.6562,0.0,9035.625,219.6,4527.3438,1515.4688,4060.3125,1393.9453,195.3906
2016-04-03 01:00:00,3.721,0.0,80.9318,0.0,15.8142,392.5655,17.6748,40.931,22.326,357.4219,43.1885,8463.75,218.99,4508.2812,1486.875,4081.7578,1315.3125,223.9844
2016-04-03 02:00:00,12.0932,0.0,109.7695,0.0,14.884,405.589,15.8142,59.536,23.2562,357.4219,13.1055,8520.9375,220.82,4489.2188,1401.0938,4103.2031,1179.4922,241.8555
2016-04-03 03:00:00,3.721,0.0,93.025,0.0,13.0235,398.147,16.7445,47.4428,24.1865,364.5703,25.0195,8635.3125,228.14,4555.9375,1486.875,4231.875,1336.7578,188.2422
2016-04-03 04:00:00,3.721,0.0,78.141,0.0,7.442,406.5192,16.7445,47.4428,32.5587,359.8047,16.9776,8749.6875,236.68,4527.3438,1486.875,4460.625,1243.8281,191.8164
2016-04-03 05:00:00,10.2328,0.0,79.0712,0.0,14.884,399.0772,16.7445,41.8612,26.047,359.8047,31.8701,8635.3125,232.41,4508.2812,1458.2812,4396.2891,1165.1953,184.668
2016-04-03 06:00:00,6.5118,0.0,78.141,0.0,13.0235,395.3562,17.6748,69.7688,27.9075,359.8047,5.6592,9035.625,220.82,4374.8438,1458.2812,4289.0625,1158.0469,183.4766
2016-04-03 07:00:00,2.7908,0.9302,81.862,0.0,13.9538,381.4025,33.489000000000004,49.3032,33.489000000000004,359.8047,7.4463,9264.375,219.6,4327.1875,1401.0938,4439.1797,1265.2734,189.4336
2016-04-03 08:00:00,10.2328,0.0,80.9318,0.0,6.5118,425.1242,33.489000000000004,55.815,31.6285,352.6562,156.9678,8978.4375,206.18,4222.3438,1429.6875,4210.4297,1272.4219,270.4492
2016-04-03 09:00:00,19.5352,0.0,80.9318,0.0,13.9538,371.1698,25.1167,49.3032,40.0008,338.3594,263.3008,8520.9375,192.76,3984.0625,1286.7188,3631.4062,1200.9375,277.5977
2016-04-03 10:00:00,41.8612,0.0,67.9082,0.0,13.0235,348.8438,27.9075,45.5822,17.6748,290.7031,156.0742,7720.3125,140.91,3593.2812,1200.9375,2916.5625,1572.6562,219.2188
2016-04-03 11:00:00,35.3495,0.9302,67.9082,0.0,26.9772,344.1925,18.605,34.4192,16.7445,307.3828,113.7793,6462.1875,172.63,3269.2188,1057.9688,2030.1562,1186.6406,193.0078
2016-04-03 12:00:00,16.7445,0.0,68.8385,0.0,13.9538,430.7058,17.6748,49.3032,8.3722,285.9375,104.5459,5089.6875,152.5,2926.0938,1143.75,107.2266,1515.4688,206.1133
2016-04-03 13:00:00,33.489000000000004,0.0,67.9082,0.0,13.0235,402.7982,16.7445,31.6285,7.442,335.9766,93.5254,4632.1875,117.12,2735.4688,1143.75,21.4453,1401.0938,162.0312
2016-04-03 14:00:00,24.1865,0.0,54.8848,0.0,20.4655,378.6117,16.7445,32.5587,15.8142,359.8047,90.8447,4289.0625,98.21,2640.1562,886.4062,7.1484,1336.7578,184.668
2016-04-03 15:00:00,14.884,0.0,68.8385,0.0,13.9538,383.263,17.6748,9.3025,7.442,416.9922,55.1026,4060.3125,71.37,2573.4375,800.625,7.1484,1136.6016,157.2656
2016-04-03 16:00:00,26.047,0.0,52.094,0.0,19.5352,368.379,18.605,26.047,14.884,369.3359,73.8672,4346.25,90.28,2868.9062,857.8125,7.1484,1186.6406,162.0312
2016-04-03 17:00:00,18.605,0.0,55.815,0.0,20.4655,410.2402,17.6748,34.4192,7.442,378.8672,61.0596,4689.375,102.48,3192.9688,829.2188,14.2969,1279.5703,138.2031
2016-04-03 18:00:00,26.047,0.0,40.0008,0.0,13.9538,358.1462,8.3722,29.768,9.3025,345.5078,36.6357,4918.125,116.51,3202.5,1057.9688,657.6562,1443.9844,148.9258
2016-04-03 19:00:00,15.8142,0.9302,56.7452,0.0,13.0235,335.8202,17.6748,29.768,8.3722,293.0859,1.1914,6976.875,160.43,3545.625,1229.5312,1951.5234,1715.625,147.7344
2016-04-03 20:00:00,27.9075,0.0,52.094,0.0,13.0235,307.9127,18.605,13.9538,16.7445,293.0859,0.0,7548.75,136.64,3478.9062,1343.9062,2523.3984,1572.6562,195.3906
2016-04-03 21:00:00,16.7445,0.0,55.815,0.0,19.5352,335.8202,16.7445,33.489000000000004,6.5118,314.5312,0.0,8081.7375,168.97,3631.4062,1458.2812,3295.4297,1558.3594,204.9219
2016-04-03 22:00:00,26.047,0.0,80.0015,0.0,13.9538,315.3548,9.3025,44.652,14.884,324.0625,0.0,9378.75,200.08,3764.8438,1715.625,3831.5625,1894.3359,216.8359
2016-04-03 23:00:00,33.489000000000004,0.0,81.862,0.0,20.4655,363.7277,15.8142,26.9772,9.3025,340.7422,0.0,9321.5625,211.67,3802.9688,1715.625,4124.6484,1865.7422,235.8984
2016-04-04 00:00:00,19.5352,0.9302,80.0015,0.0,13.9538,379.542,16.7445,47.4428,5.5815,335.9766,0.0,9435.9375,222.65,3955.4688,1629.8438,4210.4297,1644.1406,227.5586
2016-04-04 01:00:00,2.7908,0.0,80.9318,0.0,20.4655,370.2395,17.6748,30.6982,15.8142,347.8906,33.0615,8806.875,251.93,3993.5938,1486.875,4260.4688,1651.2891,207.3047
2016-04-04 02:00:00,12.0932,0.0,83.7225,0.0,13.9538,344.1925,9.3025,31.6285,15.8142,345.5078,0.0,8978.4375,239.12,4031.7188,1458.2812,4310.5078,1200.9375,209.6875
2016-04-04 03:00:00,2.7908,0.0,81.862,0.0,13.0235,318.1455,16.7445,60.4662,26.047,350.2734,33.6572,9207.1875,255.59,4165.1562,1429.6875,4432.0312,1308.1641,183.4766
2016-04-04 04:00:00,3.721,0.0,67.9082,0.0,13.0235,288.3775,18.605,38.1402,21.3958,359.8047,22.6367,9378.75,258.03,4165.1562,1429.6875,4482.0703,1165.1953,187.0508
2016-04-04 05:00:00,47.4428,0.0,68.8385,0.0,7.442,292.0985,15.8142,37.21,23.2562,352.6562,67.9101,9435.9375,263.52,4250.9375,1515.4688,4703.6719,1258.125,183.4766
2016-04-04 06:00:00,41.8612,0.0,53.9545,0.0,13.0235,314.4245,15.8142,46.5125,32.5587,414.6094,157.2656,9836.25,259.86,4212.8125,1544.0625,4646.4844,1351.0547,183.4766
2016-04-04 07:00:00,49.3032,0.9302,80.9318,0.0,13.0235,308.843,34.4192,42.7915,24.1865,514.6875,238.5791,10007.8125,353.19,4308.125,1572.6562,5225.5078,1715.625,193.0078
2016-04-04 08:00:00,48.37300000000001,0.9302,93.9553,0.0,21.3958,377.6815,38.1402,58.6058,31.6285,505.1562,192.1143,10236.5625,355.63,7148.4375,1944.375,5282.6953,2358.9844,251.3867
2016-04-04 09:00:00,40.931,1.8605,109.7695,0.0,20.4655,376.7512,33.489000000000004,30.6982,24.1865,528.9844,158.457,10980.0,343.43,7825.1562,1830.0,5246.9531,2316.0938,226.3672
2016-04-04 10:00:00,17.6748,3.721,93.9553,0.0,13.0235,362.7975,25.1167,57.6755,23.2562,464.6484,112.5879,11037.1875,305.0,7644.0625,1915.7812,5189.7656,2294.6484,227.5586
2016-04-04 11:00:00,18.605,2.7908,66.0478,0.0,20.4655,397.2168,27.9075,23.2562,6.5118,452.7344,122.417,10751.25,288.53,7825.1562,1772.8125,4939.5703,2101.6406,195.3906
2016-04-04 12:00:00,18.605,2.7908,41.8612,0.0,7.442,373.0302,17.6748,36.2798,15.8142,569.4922,110.5029,10465.3125,291.58,5861.7188,1772.8125,4617.8906,1665.5859,202.5391
2016-04-04 13:00:00,23.2562,2.7908,53.9545,0.0,13.0235,333.0295,17.6748,21.3958,8.3722,476.5625,121.8213,10408.125,270.84,6938.75,1715.625,4532.1094,1922.9297,201.3476
2016-04-04 14:00:00,19.5352,2.7908,42.7915,0.0,20.4655,318.1455,18.605,23.2562,15.8142,455.1172,137.6074,9321.5625,272.06,6633.75,1601.25,4389.1406,1622.6953,188.2422
2016-04-04 15:00:00,2.7908,1.8605,41.8612,0.0,13.9538,281.8658,17.6748,45.5822,14.884,507.5391,121.2256,9721.875,247.66,7548.75,1343.9062,4296.2109,1351.0547,183.4766
2016-04-04 16:00:00,20.4655,2.7908,26.9772,0.0,13.9538,277.2145,17.6748,27.9075,7.442,452.7344,129.2676,9321.5625,223.26,4041.25,1258.125,3595.6641,1694.1797,176.3281
2016-04-04 17:00:00,3.721,2.7908,42.7915,0.0,13.0235,304.1918,19.5352,53.9545,8.3722,412.2266,51.5283,8921.25,203.74,3974.5312,1315.3125,3416.9531,1343.9062,178.7109
2016-04-04 18:00:00,13.0235,2.7908,53.0242,0.0,13.0235,290.238,17.6748,29.768,14.884,383.6328,48.8477,8520.9375,196.42,3736.25,1372.5,3238.2422,1343.9062,176.3281
2016-04-04 19:00:00,16.7445,1.8605,26.9772,0.0,13.0235,274.4238,17.6748,56.7452,12.0932,378.8672,49.4434,8177.8125,196.42,3841.0938,1343.9062,3381.2109,1715.625,182.2851
2016-04-04 20:00:00,6.5118,4.6512,67.9082,0.0,13.9538,257.6793,18.605,56.7452,8.3722,374.1016,99.7803,8177.8125,164.7,3926.875,1401.0938,3509.8828,1544.0625,185.8594
2016-04-04 21:00:00,15.8142,1.8605,53.0242,0.0,14.884,336.7505,11.163,57.6755,7.442,333.5938,84.5899,8463.75,167.14,3898.2812,1515.4688,3531.3281,1558.3594,189.4336
2016-04-04 22:00:00,29.768,3.721,80.0015,0.0,13.0235,342.332,18.605,58.6058,14.884,324.0625,113.7793,8586.8175,189.71,3974.5312,1658.4375,3917.3438,1729.9219,201.3476
2016-04-04 23:00:00,12.0932,2.7908,67.9082,0.0,14.884,391.6352,18.605,21.3958,8.3722,340.7422,1.7871,8578.125,200.08,4022.1875,1629.8438,4031.7188,1922.9297,279.9805
2016-04-05 00:00:00,26.047,0.0,80.9318,0.0,23.2562,369.3092,10.2328,22.326,13.9538,340.7422,0.0,9092.8125,212.28,4060.3125,1687.0312,3988.8281,1815.7031,257.3438
2016-04-05 01:00:00,3.721,2.7908,79.0712,0.0,14.884,383.263,17.6748,44.652,8.3722,350.2734,0.0,8978.4375,218.99,4136.5625,1458.2812,4060.3125,1515.4688,232.3242
2016-04-05 02:00:00,2.7908,3.721,55.815,0.0,13.0235,339.5412,10.2328,24.1865,7.442,352.6562,0.0,8921.25,228.14,4041.25,1401.0938,4324.8047,1222.3828,194.1992
2016-04-05 03:00:00,13.0235,3.721,67.9082,0.0,15.8142,314.4245,16.7445,28.8378,14.884,350.2734,23.5303,8978.4375,229.97,4165.1562,1458.2812,4360.5469,1365.3516,183.4766
2016-04-05 04:00:00,2.7908,2.7908,66.97800000000001,0.0,13.0235,295.8195,17.6748,42.7915,8.3722,362.1875,17.2754,9321.5625,233.02,4250.9375,1429.6875,4417.7344,1193.7891,187.0508
2016-04-05 05:00:00,33.489000000000004,2.7908,56.7452,0.0,13.0235,284.6565,16.7445,34.4192,15.8142,357.4219,40.5078,9321.5625,240.95,4193.75,1458.2812,4625.0391,1165.1953,188.2422
2016-04-05 06:00:00,30.6982,2.7908,66.97800000000001,0.0,6.5118,261.4002,8.3722,27.9075,15.8142,376.4844,164.1162,9836.25,247.66,4222.3438,1458.2812,5547.1875,1358.2031,184.668
2016-04-05 07:00:00,35.3495,6.5118,68.8385,0.0,13.0235,262.3305,34.4192,56.7452,24.1865,476.5625,215.0488,10007.8125,330.62,4289.0625,1572.6562,5311.2891,1536.9141,190.625
2016-04-05 08:00:00,25.1167,1.8605,96.746,0.0,20.4655,350.7042,27.9075,53.0242,24.1865,438.4375,149.8193,10350.9375,306.22,7539.2188,1887.1875,5046.7969,1729.9219,234.707
2016-04-05 09:00:00,31.6285,2.7908,93.9553,0.0,13.9538,385.1235,26.047,42.7915,21.3958,457.5,123.9062,10694.0625,295.24,7234.2188,1801.4062,4889.5312,1987.2656,237.0898
2016-04-05 10:00:00,21.3958,5.5815,80.0015,0.0,19.5352,356.2858,26.047,48.37300000000001,9.3025,395.5469,137.3096,10751.25,270.84,6538.4375,1715.625,4803.75,1794.2578,243.0469
2016-04-05 11:00:00,18.605,2.7908,67.9082,0.0,20.4655,398.147,17.6748,26.047,16.7445,366.9531,128.6719,10751.25,272.67,7215.1562,1801.4062,4918.125,2001.5625,216.8359
2016-04-05 12:00:00,6.5118,0.0,66.97800000000001,0.0,14.884,350.7042,17.6748,25.1167,8.3722,383.6328,132.2461,10293.75,286.09,5242.1875,1715.625,4796.6016,1922.9297,213.2617
2016-04-05 13:00:00,20.4655,2.7908,40.0008,0.0,13.0235,328.3783,17.6748,39.0705,16.7445,378.8672,141.7774,10673.475,296.46,6061.875,1687.0312,4882.3828,1908.6328,203.7305
2016-04-05 14:00:00,2.7908,2.7908,40.0008,0.0,6.5118,326.5178,18.605,23.2562,7.442,421.7578,144.1602,10845.0375,316.59,6414.5312,1658.4375,4768.0078,1701.3281,198.9649
2016-04-05 15:00:00,2.7908,2.7908,40.0008,0.0,13.9538,306.0522,17.6748,31.6285,15.8142,393.1641,140.5859,10065.0,272.67,6891.0938,1601.25,4589.2969,1636.9922,193.0078
2016-04-05 16:00:00,22.326,1.8605,41.8612,0.0,14.884,267.91200000000003,18.605,22.326,9.3025,457.5,163.2227,10007.8125,265.96,3926.875,1572.6562,4496.3672,1944.375,194.1992
2016-04-05 17:00:00,6.5118,2.7908,26.047,0.0,15.8142,278.1448,17.6748,31.6285,14.884,438.4375,119.7363,9207.1875,244.61,3679.0625,1544.0625,4324.8047,1472.5781,198.9649
2016-04-05 18:00:00,17.6748,2.7908,53.0242,0.0,13.9538,291.1682,13.0235,31.6285,6.5118,355.0391,121.8213,8406.5625,240.34,3602.8125,1544.0625,4396.2891,1787.1094,187.0508
2016-04-05 19:00:00,4.6512,2.7908,39.0705,0.0,6.5118,268.8423,18.605,54.8848,9.3025,357.4219,125.3955,8063.4375,223.26,3621.875,1629.8438,4367.6953,1715.625,193.0078
2016-04-05 20:00:00,26.047,1.8605,53.0242,0.0,13.9538,287.4472,19.5352,88.3738,14.884,347.8906,127.7783,8120.625,180.56,3478.9062,1544.0625,4303.3594,1579.8047,198.9649
2016-04-05 21:00:00,5.5815,3.721,52.094,0.0,19.5352,306.0522,16.7445,52.094,9.3025,345.5078,117.6514,8006.25,192.15,3364.5312,1544.0625,3974.5312,1851.4453,222.793
2016-04-05 22:00:00,26.047,0.0,107.909,0.0,14.884,346.05300000000005,16.7445,90.2342,8.3722,324.0625,125.9912,8120.625,191.54,3383.5938,1715.625,3903.0469,2216.0156,239.4726
2016-04-05 23:00:00,25.1167,2.7908,80.0015,0.0,13.0235,401.86800000000005,17.6748,40.931,15.8142,343.125,0.8936,7777.5,192.15,3412.1875,1687.0312,3824.4141,2594.8828,231.1328
2016-04-06 00:00:00,21.3958,2.7908,93.025,0.0,14.884,382.3327,10.2328,47.4428,7.442,338.3594,0.0,7777.5,190.93,3431.25,1658.4375,3688.5938,2065.8984,274.0234
2016-04-06 01:00:00,2.7908,3.721,84.6528,0.0,13.0235,390.705,16.7445,69.7688,9.3025,335.9766,9.5312,7377.1875,192.76,3412.1875,1401.0938,3681.4453,1687.0312,215.6445
2016-04-06 02:00:00,19.5352,1.8605,80.0015,0.0,13.9538,348.8438,10.2328,30.6982,15.8142,335.9766,11.6162,7205.625,191.54,3526.5625,1372.5,3681.4453,1143.75,189.4336
2016-04-06 03:00:00,6.5118,2.7908,52.094,0.0,13.0235,333.9598,16.7445,26.9772,9.3025,333.5938,13.4033,7377.1875,190.32,3507.5,1401.0938,3667.1484,1265.2734,176.3281
2016-04-06 04:00:00,3.721,2.7908,67.9082,0.0,14.884,255.8188,16.7445,46.5125,13.9538,333.5938,16.6797,7605.9375,193.37,3440.7812,1286.7188,3459.8438,1043.6719,173.9453
2016-04-06 05:00:00,22.326,3.721,58.6058,0.0,13.0235,284.6565,15.8142,28.8378,8.3722,335.9766,72.6758,7834.6875,206.79,3517.0312,1401.0938,3559.9219,1315.3125,171.5625
2016-04-06 06:00:00,25.1167,2.7908,54.8848,0.0,7.442,272.5632,18.605,27.9075,18.605,359.8047,129.5654,8578.125,214.11,3469.375,1458.2812,3710.0391,1222.3828,176.3281
2016-04-06 07:00:00,34.4192,2.7908,66.97800000000001,0.0,13.9538,242.7952,19.5352,52.094,14.884,447.9688,212.0703,9607.5,301.95,3497.9688,1486.875,4689.375,1644.1406,179.9024
2016-04-06 08:00:00,26.047,2.7908,67.9082,0.0,13.9538,354.4252,28.8378,37.21,15.8142,407.4609,157.5635,9493.125,292.8,5909.375,1858.5938,4539.2578,1980.1172,252.5781
2016-04-06 09:00:00,31.6285,2.7908,94.8855,0.0,21.3958,375.821,20.4655,36.2798,15.8142,381.25,118.5449,9264.375,256.2,6957.8125,1801.4062,3974.5312,1737.0703,228.75
2016-04-06 10:00:00,14.884,5.5815,93.9553,0.0,13.0235,348.8438,26.047,22.326,16.7445,366.9531,102.7588,8882.3625,235.46,5499.5312,1486.875,3617.1094,1651.2891,204.9219
2016-04-06 11:00:00,15.8142,2.7908,66.97800000000001,0.0,13.9538,342.332,17.6748,43.7218,15.8142,369.3359,125.6934,8692.5,230.58,6938.75,1544.0625,3109.5703,1501.1719,214.4531
2016-04-06 12:00:00,11.163,3.721,54.8848,0.0,13.0235,320.9362,16.7445,14.884,8.3722,350.2734,118.8428,8120.625,214.72,5118.2812,1258.125,2959.4531,1601.25,160.8399
2016-04-06 13:00:00,18.605,0.0,53.0242,0.0,13.9538,324.6573,18.605,40.931,14.884,359.8047,120.0342,9035.625,235.46,5890.3125,1515.4688,3459.8438,1622.6953,179.9024
2016-04-06 14:00:00,13.9538,2.7908,53.0242,0.0,13.9538,312.564,16.7445,31.6285,7.442,347.8906,130.1611,9035.625,250.71,6166.7188,1401.0938,3581.3672,1551.2109,184.668
2016-04-06 15:00:00,15.8142,2.7908,13.9538,0.0,8.3722,264.191,16.7445,30.6982,8.3722,424.1406,96.8018,8806.875,237.29,4184.2188,1315.3125,3602.8125,1443.9844,176.3281
2016-04-06 16:00:00,2.7908,2.7908,41.8612,0.0,13.0235,303.2615,20.4655,22.326,14.884,438.4375,129.5654,8921.25,241.56,3745.7812,1372.5,3531.3281,1486.875,184.668
2016-04-06 17:00:00,2.7908,2.7908,39.0705,0.0,13.0235,286.517,16.7445,36.2798,15.8142,419.375,121.2256,9207.1875,237.9,3640.9375,1315.3125,3466.9922,1586.9531,207.3047
2016-04-06 18:00:00,24.1865,2.7908,53.0242,0.0,14.884,271.633,21.3958,24.1865,8.3722,338.3594,126.2891,8864.0625,245.83,3593.2812,1486.875,3259.6875,1608.3984,187.0508
2016-04-06 19:00:00,2.7908,2.7908,40.931,0.0,13.9538,296.7498,24.1865,88.3738,6.5118,343.125,97.6953,8406.5625,214.72,3555.1562,1486.875,2880.8203,1615.5469,196.582
2016-04-06 20:00:00,13.9538,2.7908,54.8848,0.0,13.0235,250.2372,20.4655,54.8848,14.884,321.6797,103.0566,8292.1875,170.19,3364.5312,1458.2812,2330.3906,1729.9219,179.9024
2016-04-06 21:00:00,26.047,3.721,54.8848,0.0,13.9538,308.843,14.884,94.8855,9.3025,328.8281,123.6084,8177.8125,175.68,3335.9375,1458.2812,1508.3203,1651.2891,195.3906
2016-04-06 22:00:00,2.7908,3.721,80.0015,0.0,21.3958,312.564,13.0235,26.047,7.442,319.2969,113.7793,8618.385,186.66,3250.1562,1572.6562,2537.6953,1880.0391,232.3242
2016-04-06 23:00:00,26.9772,2.7908,93.9553,0.0,13.0235,378.6117,19.5352,26.9772,16.7445,333.5938,11.0205,8247.3525,194.59,3288.2812,1744.2188,3688.5938,1737.0703,254.9609
2016-04-07 00:00:00,32.5587,2.7908,91.1645,0.0,22.326,399.0772,26.047,37.21,6.5118,324.0625,0.0,8177.8125,197.64,3355.0,1744.2188,3202.5,1930.0781,252.5781
2016-04-07 01:00:00,2.7908,2.7908,82.7922,0.0,19.5352,370.2395,10.2328,34.4192,6.5118,335.9766,0.8936,8063.4375,204.96,3421.7188,1601.25,3231.0938,1751.3672,228.75
2016-04-07 02:00:00,12.0932,2.7908,81.862,0.0,13.9538,370.2395,17.6748,38.1402,16.7445,333.5938,21.4453,7891.875,210.45,3431.25,1515.4688,3331.1719,1250.9766,173.9453
2016-04-07 03:00:00,3.721,2.7908,65.1175,0.0,13.0235,330.2388,17.6748,48.37300000000001,17.6748,335.9766,18.1689,8120.625,215.33,3545.625,1458.2812,3374.0625,1301.0156,181.0938
2016-04-07 04:00:00,2.7908,2.7908,68.8385,0.0,14.884,307.9127,20.4655,34.4192,24.1865,340.7422,12.8076,8349.375,214.72,3526.5625,1401.0938,3452.6953,1143.75,175.1367
2016-04-07 05:00:00,31.6285,1.8605,65.1175,0.0,13.0235,281.8658,14.884,41.8612,17.6748,345.5078,70.5908,8692.5,231.19,3631.4062,1486.875,3845.8594,1229.5312,178.7109
2016-04-07 06:00:00,40.0008,2.7908,79.0712,0.0,15.8142,305.122,19.5352,33.489000000000004,22.326,362.1875,121.5234,9092.8125,228.14,3583.75,1544.0625,4167.5391,1329.6094,182.2851
2016-04-07 07:00:00,38.1402,5.5815,80.0015,0.0,13.0235,319.0758,33.489000000000004,64.1872,22.326,455.1172,199.5606,9378.75,231.8,3650.4688,1544.0625,4660.7812,1586.9531,182.2851
2016-04-07 08:00:00,37.21,2.7908,96.746,0.0,12.0932,342.332,32.5587,40.931,16.7445,421.7578,166.49900000000005,9893.4375,228.14,5185.0,1801.4062,4782.3047,1894.3359,229.9414
2016-04-07 09:00:00,9.3025,2.7908,92.0947,0.0,19.5352,363.7277,32.5587,56.7452,25.1167,521.8359,135.5224,10007.8125,223.87,7567.8125,1830.0,4753.7109,1865.7422,245.4297
