timestamp,Fox_lodging_Stephen,Fox_lodging_Stephan,Fox_education_Lilly,Fox_lodging_Warren,Fox_education_Andre,Fox_office_Margarita,Fox_office_Berniece,Fox_office_Alice,Fox_education_Leota,Bull_education_Magaret,Bull_office_Myron,Bull_education_Myra,Bull_education_Dan,Bull_lodging_Melissa,Bull_lodging_Caren,Bull_office_Lilla,Bull_office_Efren,Bull_lodging_Lettie
2016-03-13 22:00:00,223.7413,164.8685,743.3309,246.3754,1544.7925,85.9592,98.8221,1965.807,212.6101,474.8166,620.2668,499.0582,1491.2379,1374.7293,1022.4819,1246.9653,154.7266,195.9128
2016-03-13 23:00:00,220.5255,183.0499,813.8297,225.473,1570.2711,93.2563,54.1729,1775.8309,206.6733,435.3618,540.1206,461.4589,1496.4327,1300.2723,994.0348,1256.7361,193.5629,190.7181
2016-03-14 00:00:00,224.8544,174.3922,1198.3582,216.6914,811.8508,91.0301,53.9256,1616.652,200.4889,340.4975,325.7792,317.369,1435.21,1245.3574,934.9148,1213.9421,133.3294,183.1734
2016-03-14 01:00:00,187.255,137.2873,1071.5838,159.9214,850.8108,74.9515,52.565,1396.0027,160.9107,218.0521,298.4455,314.648,1482.8274,1239.0496,945.5515,1156.0589,135.3083,181.5658
2016-03-14 02:00:00,185.3999,144.9558,902.0154,186.0182,945.6753,80.5172,49.1019,1417.5234,214.2177,198.7576,309.2057,264.3092,1399.8368,1221.2395,903.1285,1134.7855,131.7219,178.72099999999998
2016-03-14 03:00:00,252.3118,197.5207,907.7046,161.0345,539.6262,95.7301,61.841,1438.1782,387.3729,191.9549,242.6648,247.9829,1367.1846,1068.8629,896.2024,979.3168,108.4695,174.1446
2016-03-14 04:00:00,237.47,0.0,827.806,0.0,456.388,91.0301,95.4828,1126.0039,164.9923,191.4601,237.5938,238.5831,1378.6871,1133.5486,751.1228,1111.0383,107.3564,170.3105
2016-03-14 05:00:00,169.81599999999997,0.0,780.9303,0.0,332.3346,81.5065,95.2352,1234.3496,164.1265,366.4709,194.7997,229.4309,1357.0427,1092.2387,788.3512,1185.6188,97.5852,168.5791
2016-03-14 06:00:00,163.5082,0.0,835.9689999999998,0.0,357.4421,67.0357,54.7911,1355.311,203.7047,443.2775,294.9825,222.9992,1295.4489,1097.6806,791.6908,1168.798,189.976,166.9712
2016-03-14 07:00:00,210.1364,0.2472,852.5425,0.0,261.0934,93.8749,37.4759,1347.0242,223.4941,440.4327,296.9614,331.8398,1347.7663,1078.7575,710.926,1698.2823,174.1446,165.3633
2016-03-14 08:00:00,216.3204,661.3296,1058.3499,0.0,581.6782,88.1854,46.2571,1431.4993,331.716,457.6245,245.7568,314.8952,1332.1824,1014.0714,674.5635,1571.2604,140.9979,162.8896
2016-03-14 09:00:00,202.0968,168.3316,1362.6085,670.6056,1434.4679,91.1539,46.5047,1394.0238,526.7629,462.4482,295.4769,272.1011,1271.3307,1044.9922,633.2535,1618.6309,160.7869,164.6213
2016-03-14 10:00:00,276.059,196.4076,1050.9287,473.5797,1912.9948,88.9278,72.9725,2141.065,953.0962,459.48,565.7230000000002,332.2108,1321.5457,1149.1325,840.1741,1783.8705,390.8363,181.442
2016-03-14 11:00:00,312.9163,180.0814,1173.869,302.8982,2401.2925,106.3668,64.0675,2476.8626,1029.6556,550.5101,721.6865,471.7246,1461.9254,1314.8669,821.4982,1979.6595,380.5706,225.3492
2016-03-14 12:00:00,334.0659,189.3578,1311.0328,263.1961,2482.6756,100.9248,106.1195,2597.7002,1100.4016,608.2698,735.7862,559.7862,1577.1971,1517.9533,963.6092,2219.7270000000008,543.0892,222.5044
2016-03-14 13:00:00,343.4658,174.887,1350.6111,246.1278,2673.5175,97.9566,131.5981,2776.1740000000004,1043.2605,621.2565,803.193,649.2088,1612.9414,1680.3481,943.6964,2197.9588,580.0703,235.1201
2016-03-14 14:00:00,393.3097,172.4132,1447.0835,249.5908,2764.3004,107.2326,127.2692,2964.171,1101.5151,611.238,807.2746,714.8838,1717.5768,1890.361,851.8004,2337.225,689.5291,243.283
2016-03-14 15:00:00,427.6936,176.0001,1742.4367,245.8806,2761.8266,121.9506,152.5005,2986.31,1218.0237,645.3743,891.1311,755.3279,1784.7363,2145.5176,1270.7125,2476.615,740.4861,236.3569
2016-03-14 16:00:00,435.9804,180.3289,1783.6229,252.6829,2734.9874,119.3534,167.4657,3017.7253,1182.6505,661.9478,837.3293,834.4849,1990.6672,2097.7761,1316.7224,2503.207000000001,787.1143,258.2486
2016-03-14 17:00:00,442.9065,188.2447,1597.1099,272.2249,2680.9384,105.5009,160.4158,2869.8013,1209.4897,680.8713,792.9276,805.0485,1805.8859,2291.0917,1208.9949,2517.4302,817.5403,253.0542
2016-03-14 18:00:00,417.6752,175.3814,1409.3604,271.6063,2565.9138,99.1931,101.7907,2728.1851,1049.6922,687.1791,780.5592,780.8065,1749.6104,2241.7425,1274.5465,2415.5161,794.288,242.541
2016-03-14 19:00:00,366.8419,166.1054,1129.0959,217.4335,2432.4606,94.1222,82.2489,2557.3798,895.5838,637.3352,781.3013,741.352,1722.895,2220.2215,1305.2198,2360.1063,777.591,246.2516
2016-03-14 20:00:00,329.737,159.7976,997.6217,221.5151,2509.391,87.4433,78.2911,2535.8592,409.8832,623.3588,746.794,731.8284,1743.0553,2187.5697,1311.1566,2218.614,634.4904,238.9541
2016-03-14 21:00:00,338.8896,181.3182,959.2803,222.9992,2600.6684,91.2777,86.5775,2347.1197,219.9072,600.1068,783.775,705.855,1836.9302,2113.8547,1245.2339,1471.9435,187.7499,247.2409
2016-03-14 22:00:00,300.9193,159.5503,823.2295,216.8152,2239.6398,93.7511,65.4278,2074.6475,213.3522,593.1804,812.9642,704.6181,1849.6693,2187.4459,1289.6356,1351.848,168.2081,243.6541
2016-03-14 23:00:00,313.4111,178.1024,725.3971,220.402,1550.6055,92.8853,64.3147,1829.7566,182.8023,607.775,954.8276,709.318,1941.1943,2113.1127,1274.1755,1356.7951,173.4025,256.1463
2016-03-15 00:00:00,334.3135,188.6157,1174.9824,202.5917,786.125,96.4721,59.7386,1673.0510000000004,197.2735,505.1188,670.7294,549.026,1980.5253,2230.7348,1318.3299,1321.0509,174.0211,255.4042
2016-03-15 01:00:00,341.4868,170.3105,1204.6660000000004,178.5972,830.5269999999998,93.9987,53.678,1588.6997,204.1996,330.3557,712.4104,549.7681,1956.1599,2243.1028,1312.7645,1177.3324,185.2761,262.7013
2016-03-15 02:00:00,332.5818,175.25799999999995,1205.4081,193.3156,989.3349,96.7197,64.8096,1572.4972,196.2838,206.3023,724.7785,497.8214,2001.4277,2350.4593,1331.4404,1149.7511,185.6471,250.9515
2016-03-15 03:00:00,322.6872,162.7658,928.8542,170.1871,611.1146,94.1222,97.0907,1374.7293,204.1996,195.418,743.3309,479.0217,1978.1754,2137.2309,1278.8754,1087.7863,180.2052,255.6514
2016-03-15 04:00:00,329.1188,185.2761,913.7652,34.5073,494.6056,97.4618,102.4089,1398.3527,247.1174,198.139,779.0751,471.848,1921.2815,2083.8001,1255.1282,1142.3302,178.2262,254.0435
2016-03-15 05:00:00,277.6669,140.1321,888.6577,0.0,393.1863,84.3513,88.6802,1386.2315,285.2116,764.7278,726.5102,480.8768,1972.7334,2124.6152,1218.7658,1352.59,177.2369,256.8883
2016-03-15 06:00:00,283.7271,152.6239,905.6022,0.0,311.1846,89.9171,45.3913,1454.1334,302.1558,672.0897,1087.4153,454.6563,1921.5288,1986.3383,1178.6927,1285.1832,543.0892,251.4463
2016-03-15 07:00:00,263.9382,218.1755,882.2261,0.0,323.553,87.1961,71.2412,1363.3505,208.4047,640.3034,1404.0419,645.7454,1867.8507,1951.7072,1188.9584,2147.991,581.8016,243.4068
2016-03-15 08:00:00,268.7619,160.2924,1173.7455,0.0,950.7463,81.7541,75.8173,1642.1305,365.1102,613.0935,1424.5732,635.6035,1917.3237,1948.739,1001.0847,2211.9351,553.6021,247.9829
2016-03-15 09:00:00,302.4034,174.887,1313.259,935.4097,1588.5759,89.0512,79.6514,2138.8388,778.3331,593.799,1343.9322,664.7926,1885.5373,1845.217,1001.7033,2163.6987,588.7281,245.5095
2016-03-15 10:00:00,325.4082,159.3028,1137.5065,318.111,2609.821,99.3169,94.1222,2432.5844,958.0434,591.6963,1320.5564,692.1263,1888.1345,2003.5301,1228.2894,2106.4338,652.3008,245.262
2016-03-15 11:00:00,336.0449,171.1763,1535.7637,311.0612,3417.5904,86.454,90.5353,2882.6642,1123.4067,629.1722,1434.0969,723.5416,1931.6707,2029.3797,1235.0917,2247.8028,702.1447,262.9485
2016-03-15 12:00:00,396.7728,179.2159,1943.7915,274.9459,3739.5355,114.6535,102.5327,3064.4772,1175.4769,683.8395,1521.1692,807.8929,1855.6061,2233.5792,1314.9907,2294.5547,753.4728,260.5986
2016-03-15 13:00:00,449.9563,177.979,2136.6123,265.1751,3372.5702,115.6428,135.3083,3245.7955,1249.8101,696.8262,1735.5106,875.7945,1807.7411,2429.2448,1322.1643,2430.9765,819.3955,263.5672
2016-03-15 14:00:00,475.4349,179.0921,2245.9476,268.6381,3549.8068,123.4351,159.9214,3277.8294,1321.6695,736.0334,1901.8632,886.4312,1949.2338,2622.5604,1357.1665,2444.2104,910.9204,273.7091
2016-03-15 15:00:00,349.7736,193.068,2421.7001,293.7456,3731.496,120.2193,182.1841,3425.7534,1363.1029,779.6934,2116.0813,1017.1634,2084.7894,2959.8422,1542.195,2805.4866,994.7769,293.8694
2016-03-15 16:00:00,355.3394,176.7421,2331.783,291.8905,3597.7956,119.1062,182.4313,3367.2516,1345.7874,816.4272,2092.3341,977.8327,2296.7809,3173.1940000000004,1439.044,3141.5314,948.8908,298.8165
2016-03-15 17:00:00,326.8923,148.666,2247.9266,279.6458,3276.5925,103.151,156.0869,3254.206,1321.4223,696.0841,1332.1824,799.4827,2140.9412,2221.335,1346.406,2279.8367,706.5971,266.783
2016-03-15 18:00:00,323.8002,119.1062,1959.2519,255.5276,3517.4021,94.1222,61.5938,3038.8749,1180.1768,683.2213,1656.4775,821.3744,2073.9054,2628.2496,1285.8015,2740.1822,715.3786,261.7117
2016-03-15 19:00:00,292.6325,122.8165,1428.9021,265.2985,3096.7584,88.3092,59.3676,2906.1638,1084.0757,622.1223,1050.6814,695.4659,1805.5149,1734.2737,1401.1971,2178.9119,645.3743,251.9408
2016-03-15 20:00:00,251.9408,120.3431,1163.7271,248.7253,2762.1976,86.3302,45.5151,2726.8245,486.8136,591.4491,1076.4076,664.0506,1735.3868,1881.2084,1217.5289,2247.5555,543.0892,245.262
2016-03-15 21:00:00,258.2486,143.3479,1070.9652,276.43,2603.7607,78.6621,49.3491,2600.7922,189.7288,567.8257,969.917,611.8566,1714.361,1752.3314,1221.4868,1405.6498,219.5362,237.7176
2016-03-15 22:00:00,222.0099,114.6535,970.4118,244.6437,2308.7783,93.8749,68.5198,2308.6545,219.7834,564.7337,814.6955,557.8072,1731.5527,1600.4495,1214.8079,1398.4761,176.1235,230.4201
2016-03-15 23:00:00,223.7413,139.2662,866.6422,241.6751,2071.1844,89.546,46.8757,2192.2696,194.7997,537.2762,635.6035,515.2607,1613.6834,1484.5591,1115.7382,1262.3019,194.5525,218.4231
2016-03-16 00:00:00,213.3522,139.5138,819.6427,215.8256,1826.5408,89.9171,71.6122,2075.3895,190.9657,451.6880000000001,392.0729,346.9288,1591.0497,1480.4774,1103.2464,1274.1755,163.1372,215.9494
2016-03-16 01:00:00,194.3049,146.9347,1183.2688,191.8312,1073.6862,91.896,72.4777,1678.122,191.7077,353.3604,366.4709,322.4399,1547.2659,1332.43,1042.1475,1168.3035,138.5241,207.9098
2016-03-16 02:00:00,176.0001,135.6794,1238.4313,212.4863,1262.3019,88.6802,54.9149,1614.7965,192.2022,177.2369,311.8032,260.5986,1426.6756,1317.4644,998.1165,1100.4016,247.1174,209.2705
2016-03-16 03:00:00,160.6634,125.6613,1220.1264,196.9025,1032.2528,89.2988,83.2382,1539.2268,198.51,201.231,271.7301,231.1622,1495.3196,1140.2275,897.81,1013.9479,50.0912,209.2705
2016-03-16 04:00:00,158.3135,124.3006,1200.2133,195.6656,914.0124,95.4828,70.1277,1442.8781,219.66,191.7077,270.1222,228.6888,1471.6962,1201.203,861.3237,1132.6828,120.2193,195.9128
2016-03-16 05:00:00,111.4377,117.4983,967.8143,162.0237,810.4904,88.5564,79.6514,1478.1275,323.553,480.1348,254.2908,221.6389,1426.0574,1183.0216,792.4328,1178.1979,118.1166,180.7
2016-03-16 06:00:00,108.5929,127.764,998.1165,166.4764,922.1754,86.9488,73.0963,1562.9736,295.9718,515.0131,423.2409,228.6888,1431.3759,1209.3659,759.6568,1188.4635,134.0718,186.0182
2016-03-16 07:00:00,114.1587,131.8453,1073.3152,180.0814,582.7913,87.5671,99.0697,1548.5028,254.1673,518.971,472.2191,357.1945,1419.2547,1219.6316,750.8756,1736.3765,161.9003,183.421
2016-03-16 08:00:00,147.1819,113.4167,1288.3991,167.8371,1597.3575,92.0198,74.2094,1832.8486,474.6928,479.64,467.1481,360.7813,1441.765,1187.9687,728.7363,1708.7952,274.2039,183.421
2016-03-16 09:00:00,210.2598,137.2873,1230.5156,189.3578,2525.8407,90.4119,100.6776,2351.3251,798.9879,483.2268,470.8587,345.6923,1393.9,1149.8746,720.8206,1712.5058,434.1249,182.4313
2016-03-16 10:00:00,214.4653,126.7744,2285.7731,184.534,2899.3615,99.8117,100.3065,2635.0523,972.1432,490.5243,543.2130000000002,386.5074,1487.6511,1207.387,742.8361,1784.7363,335.6738,193.1918
2016-03-16 11:00:00,256.0225,146.6871,2258.9343,184.0392,3578.0063,104.1406,96.7197,3023.2911,1094.0941,527.3816,617.5458,442.7827,1533.0427,1265.3939,787.6091,1831.8593,278.1617,209.6415
2016-03-16 12:00:00,281.3772,140.7507,2253.3685,186.3892,4013.7394,144.9558,109.8298,3174.4308,1109.9252,550.3863,739.8679,492.7504,1574.8472,1331.1931,1126.0039,1937.2364,501.6554,223.3703
2016-03-16 13:00:00,349.0315,186.7602,2569.0058,216.9387,3799.1504,150.5215,121.4562,3321.1183,1125.0146,569.6808,948.8908,574.8756,1661.9195,1501.6274,1028.9136,2134.0151,465.4168,245.1385
2016-03-16 14:00:00,385.1468,210.6312,2247.3079,246.6226,4040.5782,131.4743,178.35,3364.5307,1239.6682,572.8966,1141.5881,657.8665,1780.5309,1677.1327,1026.4398,2207.1114,548.1602,255.0328
2016-03-16 15:00:00,402.0913,212.2387,2202.5349,224.1123,3899.7041,138.7717,184.9051,3553.6408,1272.6914,597.6331,1356.1768,703.9999,1726.729,1897.9054,1149.1325,2267.7155,681.7372,248.354
2016-03-16 16:00:00,435.1145,218.6703,2281.8156,242.2937,4088.8143,137.9059,181.8131,3585.551,1383.1395,636.9641,1678.9878,815.9324,1725.1211,2352.1906,1249.8101,2422.5659,812.4694,254.0435
2016-03-16 17:00:00,427.446,219.9072,2095.1789,282.243,3973.5425,134.1953,168.5791,3449.995,1341.4588,687.1791,1557.7792,873.4445,2139.086,2271.3024,1237.0706,2435.3054,823.7243,265.1751
2016-03-16 18:00:00,426.2095,222.5044,1733.5317,277.1721,4220.7834,129.7429,69.2623,3202.1359,1208.5001,673.8214,1588.2049,908.8177,2111.3813,2393.5006,1352.59,2455.8364,792.0618,269.3802
2016-03-16 19:00:00,385.2706,204.0758,1440.8992,247.9829,3290.9395,125.043,65.9226,2994.7205,1040.7868,672.3373,1582.5157,872.3314,2123.5022,2430.3579,1197.4923,2428.3789,770.4173,273.5853
2016-03-16 20:00:00,334.80800000000005,212.9811,1100.6492,270.8643,2871.4092,124.6716,52.4412,2883.0352,525.7736,668.3795,1547.3897,844.3792,2146.878,2363.3221,1445.8467,2362.9511,753.5966,272.3484
2016-03-16 21:00:00,276.9249,181.5658,1011.227,251.3225,2516.1936,120.0955,60.4807,2566.4086,205.0654,654.6507,1537.7427,803.4406,2093.1999,2282.6811,1374.2345,1482.2091,168.0843,266.2881
2016-03-16 22:00:00,294.4877,225.3492,827.9294,291.7667,2185.0959,121.7034,59.6148,2402.1584,228.3178,662.3189,1405.155,780.312,2112.8655,2270.8079,1381.9029999999998,1327.3587,190.4708,265.2985
2016-03-16 23:00:00,263.9382,214.5887,626.4512,273.2142,1665.1353,128.0112,54.9149,2081.8212,224.1123,651.4349,1103.9885,763.6147,2102.2287,2255.3475,1323.4009,1354.3217,184.534,266.4116
2016-03-17 00:00:00,220.6493,212.4863,544.8206,273.0904,1333.5431,133.4532,61.2227,1896.6685,214.9601,569.4336,735.2914,553.8494,2027.1535,2189.4248,1295.2013,1348.0139,192.8208,259.1145
2016-03-17 01:00:00,189.7288,204.9416,513.4052,241.9227,1412.6997,131.4743,55.657,1787.2097,218.2993,324.7899,731.5811,555.0862,1993.2644,2206.7404,1276.8965,1244.2443,193.4391,263.3196
2016-03-17 02:00:00,210.8784,204.9416,518.7238,225.2254,1379.924,134.3191,61.7176,1783.3756,212.1153,208.1574,753.1018,514.2711,1998.954,2167.0383,1291.12,1157.9141,187.6261,259.6093
2016-03-17 03:00:00,137.6583,170.5581,495.1004,168.5791,1158.7799,124.0534,102.9037,1576.4551,195.6656,208.6522,755.8228,511.6739,1994.1303,2124.6152,1282.0912,1138.8668,189.605,261.3406
2016-03-17 04:00:00,154.4794,194.7997,417.4279,198.7576,1096.9386,120.0955,103.893,1574.7234,241.1806,223.3703,755.0807,500.0475,1987.328,2063.5163,1237.8127,1241.1523,190.7181,258.3724
2016-03-17 05:00:00,134.9373,181.6893,556.1993,186.884,643.8902,119.8483,63.0779,1585.6077,354.2263,855.5107,687.5502,497.5741,1997.4699,1921.6526,1215.4262,1354.1979,193.4391,252.8067
2016-03-17 06:00:00,89.546,80.8883,809.2536,197.3969,708.4526,123.3113,39.8259,1761.855,379.8286,664.7926,1140.2275,488.9164,1959.7467,2049.911,1182.5267,1345.0453,617.4224,250.0857
2016-03-17 07:00:00,104.2641,349.8974,728.4891,176.8659,1102.5043,126.2795,82.7434,1682.4508,363.8733,624.3485,1466.1305,690.0239,1866.7376,1904.708,1217.5289,2229.1269,646.2402,248.4778
2016-03-17 08:00:00,114.5297,201.6024,979.0692,175.8763,1227.2998,131.9691,84.8461,1716.7109,444.7616,619.5248,1327.6063,700.9079,1993.7592,2139.7046,1175.6007,2359.6115,588.1095,247.4885
2016-03-17 09:00:00,142.2348,190.5946,1110.1728,183.0499,1874.7768,119.2297,84.3513,2156.0306,722.0575,633.5011,1147.5246,760.1517,2091.592,1817.1409,1167.0667,2191.28,620.5144,245.1385
2016-03-17 10:00:00,214.2177,201.1076,1412.2048,185.5237,2564.0587,133.0822,83.2382,2597.4529,961.1354,579.2044,1276.1544,788.2277,1832.8486,1841.2591,994.2824,2107.4235,671.4715,248.354
2016-03-17 11:00:00,283.1089,188.7391,1875.1478,183.5448,3356.4915,164.3737,82.3724,2924.0979,1094.2176,609.8777,1268.7335,730.9625,1889.0004,2009.8379,1006.0322,2225.5401,722.5523,247.9829
2016-03-17 12:00:00,317.8635,195.047,2110.5155,196.2838,3638.9818,178.9683,135.4321,3201.8883,1175.6007,615.1959,1188.8346,797.2565,1865.2532,2038.4085,1031.5107,2234.3216,727.2522,257.1355
2016-03-17 13:00:00,355.0921,192.8208,2472.9047,197.0259,3725.683,182.6789,151.7581,3386.4223,1247.5839,634.8614,1296.3144,798.3696,1922.5184,2134.6333,1065.3998,2281.197,766.3357,261.0934
2016-03-17 14:00:00,389.5995,199.6234,2802.0235,222.9992,4010.8946,210.3836,179.4631,3464.8372,1301.1381,641.7875,1621.2281,844.0081,1974.7123,2248.4214,1081.1075,2389.5427,802.3275,266.4116
2016-03-17 15:00:00,422.6227,209.0233,2816.1233,282.6141,4131.9794,210.3836,184.534,3547.333,1345.2929,677.2845,1763.5863,890.2656,2020.7222,2274.2709,1171.6428,2480.8205,821.6216,266.783
2016-03-17 16:00:00,443.1537,227.5754,2644.6993,320.461,3999.5159,191.3367,193.8101,3617.3373,1426.9232,664.174,1755.4234,903.9943,2025.6694,2149.8465,1310.1669,2471.4206,847.4715,268.5143
2016-03-17 17:00:00,438.5776,225.2254,2688.8541,306.1137,4159.5607,168.4554,175.7525,3410.2933,1423.4602,670.3584,1793.8886,852.9135,2038.285,2179.9012,1312.7645,2517.3067,835.5979,271.6063
2016-03-17 18:00:00,391.9494,203.9523,2231.3531,246.8699,3664.9551,151.2636,65.9226,3263.2348,1337.872,665.4109,1699.1481,851.058,2049.169,2216.8823,1310.1669,2443.0973,811.4797,267.525
2016-03-17 19:00:00,368.9443,211.6205,1343.685,272.1011,3305.2869,146.0688,60.7279,3048.5223,1187.8453,665.0399,1684.1825,826.0743,2064.7528,2255.7185,1289.5121,2443.9632,807.8929,270.4932
2016-03-17 20:00:00,371.9129,228.0702,1223.0947,234.8728,2862.2566,151.5108,48.7309,2797.5708,585.0174,644.385,1692.9638,793.0511,2030.7403,2269.3234,1172.5086,2376.3088,719.5837,263.1961
2016-03-17 21:00:00,274.6983,159.6738,1225.1974,195.789,2769.9896,152.6239,59.3676,2446.3131,223.9889,652.3008,1658.8275,777.0962,2003.1591,2210.4507,1185.8663,1423.9546,192.8208,256.8883
2016-03-17 22:00:00,323.6768,211.3732,680.7475,304.8771,2147.62,129.6191,73.5911,2314.5913,226.4623,637.2114,1570.6421,765.3464,2001.675,2176.0671,1167.0667,1340.964,196.6549,256.6407
2016-03-17 23:00:00,238.0886,179.2159,320.09,198.7576,2091.9631,149.4081,48.6071,1842.7432,209.1467,650.198,1230.3918,755.3279,2002.1698,2130.9231,1250.4283,1325.6274,195.418,262.4541
2016-03-18 00:00:00,209.5177,197.8917,288.7981,244.1489,1486.2908,129.4953,48.2361,1927.9604,165.8582,536.7814,745.4333,551.1284,2005.509,2105.568,1194.5241,1354.8162,189.605,258.8672
2016-03-18 01:00:00,176.9893,206.6733,276.3062,229.3071,1236.5762,144.0899,44.1548,1877.7454,206.9206,329.737,741.2282,576.4835,1988.8121,2043.9742,1256.6127,1236.0813,197.0259,256.0225
2016-03-18 02:00:00,29.8074,86.2064,243.9016,229.0598,1285.5543,149.9029,59.2438,1861.7901,207.4154,193.3156,821.7454,515.0131,1981.8856,2076.2554,1105.9674,1150.3694,195.418,258.2486
2016-03-18 03:00:00,0.1238,106.614,248.8488,196.16,852.6659,145.9451,93.2563,1745.4053,217.6811,189.234,836.8348,525.5264,1981.7622,2072.6686,1136.0224,1139.4854,190.7181,258.7434
2016-03-18 04:00:00,77.4252,133.4532,177.608,159.6738,1320.3088,134.1953,80.1462,1736.9947,241.3041,206.5495,826.1981,538.3893,1999.4488,2166.4197,1333.7903,1260.1992,201.8496,260.4751
2016-03-18 05:00:00,175.3814,277.6669,243.5306,174.7632,1071.7076,136.66899999999998,82.62,1856.843,328.1291,870.9711,874.1869,541.9761,2002.788,2130.9231,1285.307,1353.5796,192.5736,259.1145
2016-03-18 06:00:00,152.1294,104.0168,416.4383,138.8952,760.8937,130.856,54.7911,1773.6048,212.2387,671.4715,1380.0475,548.5312,1981.6384,2137.1071,1073.9338,1331.3166,691.7553,259.2383
2016-03-18 07:00:00,131.5981,325.5319,424.7251,0.0,574.6283,137.7821,30.6733,1856.9668,173.4025,649.827,1831.7355,808.0167,1964.0756,2042.1191,1071.4601,2406.8583,738.7548,253.3015
2016-03-18 08:00:00,124.3006,205.1889,670.6056,684.3343,1167.9322,143.8427,46.9992,1976.5675,425.9619,644.7561,1670.2062,731.8284,1919.6736,2002.6646,1080.8599,2333.8858,646.4874,247.4885
2016-03-18 09:00:00,162.7658,209.7653,932.0701,458.4903,2862.1332,136.0507,41.9282,2379.7719,815.5614,563.1258,1475.2831,763.8623,1895.061,1924.7446,1045.8577,2233.703,626.3274,250.7039
2016-03-18 10:00:00,202.2206,210.2598,1244.7391,243.7778,3048.8934,150.5215,57.5125,2552.1851,846.4819,649.2088,1417.0285,764.1095,1882.0743,1953.1917,1042.5185,2261.5315,651.6822,252.4356
2016-03-18 11:00:00,269.2564,205.5599,1144.5564,234.8728,3910.8357,152.2529,96.3487,2925.5821,1021.9871,641.5403,1478.7461,801.7089,1910.8921,1982.3805,1057.7313,2249.1634,722.1813,253.1777
2016-03-18 12:00:00,327.7581,204.0758,1850.4114,227.4519,3877.3176,154.3556,119.8483,3152.2919,1079.0047,667.0188,1495.1958,842.4006,1960.8598,2041.1298,1060.3289,2374.4537,760.8937,258.2486
2016-03-18 13:00:00,359.792,214.5887,2694.5433,261.8355,4107.4905,150.1505,161.4055,3355.3781,1109.678,665.2874,1600.5733,844.5029,1970.8779,2095.6737,1138.2485,2406.3635,752.4835,261.2172
2016-03-18 14:00:00,387.1257,211.6205,2477.3574,280.6351,4040.702,151.5108,182.6789,3492.0471,1265.765,671.3477,1645.3463,853.5318,1994.7489,2182.2511,1114.5017,2434.6868,760.0279,263.4434
2016-03-18 15:00:00,425.7147,208.1574,2282.8049,304.7533,3927.4088,157.5714,182.6789,3574.5432,1279.7413,743.8257,1684.9246,867.3843,2030.8641,2203.6484,1114.9962,2510.9989,787.9801,265.6695
2016-03-18 16:00:00,443.4013,194.7997,1877.4978,326.7688,3876.8228,147.1819,198.139,3696.2466,1351.7242,702.5158,1782.015,926.1333,2082.9342,2280.7022,1185.7426,2606.8528,801.3378,274.6983
2016-03-18 17:00:00,480.1348,215.4545,1689.3769,303.3927,4064.3254,150.7688,182.5551,3544.4886,1307.446,721.9337,1765.1942,914.1362,2145.3939,2317.5598,1175.7245,2594.7319,848.9556,286.6957
2016-03-18 18:00:00,413.7173,194.6759,1483.9408,275.0694,3735.0829,130.485,53.0598,3353.8939,1207.5108,740.6099,1720.4212,879.7523,2131.4179,2327.7017,1242.2654,2540.188,784.7643,281.2537
2016-03-18 19:00:00,400.6072,197.7679,1196.8741,273.2142,3177.1518,138.2769,49.7202,3079.9377,1181.4137,676.5424,1634.4620000000002,790.2063,2036.9244,2200.4326,1183.8874,2407.2293,201.8496,261.0934
2016-03-18 20:00:00,365.7288,203.0865,1110.9149,248.9726,2845.4359,133.94799999999998,58.5017,2878.2118,566.2178,696.4552,1625.186,639.6851,2031.3586,2177.5512,1194.5241,2347.2435,208.7757,266.6592
2016-03-18 21:00:00,319.4714,182.0603,1025.6977,253.5487,3320.1287,132.8349,90.4119,2683.5356,207.6626,663.6795,1321.7933,525.5264,1993.883,1953.6861,1197.1213,1298.5409,156.5818,241.5517
2016-03-18 22:00:00,365.1102,212.6101,658.4848,317.8635,3202.6304,122.3217,70.7464,2451.8785,195.6656,658.6086,818.0351,365.3575,1943.4205,1645.8408,1482.9512,1269.9704,130.2374,229.8019
2016-03-18 23:00:00,330.7267,205.3126,401.9675,294.4877,2592.382,132.8349,57.7597,2135.252,206.4257,620.3906,483.2268,305.2482,1812.07,1276.1544,1080.2416,1232.7417,71.9832,208.2812
2016-03-19 00:00:00,319.9662,220.7731,414.8304,263.0723,1879.6005,135.5559,55.2859,2154.5465,193.6866,473.4559,135.0611,225.2254,1486.4142,1349.1270000000004,793.4221,1080.1178,9.1526,202.5917
2016-03-19 01:00:00,301.0427,217.9283,380.1996,263.8144,1824.5618,131.4743,51.2046,2097.6526,189.8522,231.7808,36.3625,187.9971,1391.6738,1047.3422,750.257,995.6427,25.3547,174.887
2016-03-19 02:00:00,289.7877,235.3676,317.1214,275.8118,1512.6352,139.1428,54.6677,1996.975,213.8466,145.203,19.5417,113.7877,1316.9696,971.1539,687.1791,965.4643,11.255,160.1686
2016-03-19 03:00:00,191.9549,192.8208,521.0737,233.2649,1253.6441,114.6535,158.8083,1775.0889,185.3999,144.4609,20.2838,98.6986,1278.7516,1037.571,666.5239999999999,957.3013,1.3607,163.5082
